"intersection_id","tollgate_id","time_window","avg_travel_time"
"C","3","[2016-08-21 10:00:00,2016-08-21 11:00:00)","175.33"
"C","3","[2016-08-21 12:00:00,2016-08-21 13:00:00)","111.04"
"C","3","[2016-08-21 13:00:00,2016-08-21 14:00:00)","143.22"
"C","3","[2016-08-21 14:00:00,2016-08-21 15:00:00)","169.19"
"C","3","[2016-08-21 15:00:00,2016-08-21 16:00:00)","152.31"
"C","3","[2016-08-21 16:00:00,2016-08-21 17:00:00)","187.63"
"C","3","[2016-08-21 17:00:00,2016-08-21 18:00:00)","145.62"
"C","3","[2016-08-21 18:00:00,2016-08-21 19:00:00)","164.86"
"C","3","[2016-08-21 20:00:00,2016-08-21 21:00:00)","143.39"
"C","3","[2016-08-21 23:00:00,2016-08-22 00:00:00)","166.31"
"C","3","[2016-08-22 08:00:00,2016-08-22 09:00:00)","223.86"
"C","3","[2016-08-22 12:00:00,2016-08-22 13:00:00)","215.1"
"C","3","[2016-08-22 13:00:00,2016-08-22 14:00:00)","134.27"
"C","3","[2016-08-22 14:00:00,2016-08-22 15:00:00)","152.8"
"C","3","[2016-08-22 15:00:00,2016-08-22 16:00:00)","145.44"
"C","3","[2016-08-22 16:00:00,2016-08-22 17:00:00)","132.54"
"C","3","[2016-08-22 18:00:00,2016-08-22 19:00:00)","192.34"
"C","3","[2016-08-22 20:00:00,2016-08-22 21:00:00)","174.01"
"C","3","[2016-08-22 22:00:00,2016-08-22 23:00:00)","178.72"
"C","3","[2016-08-22 23:00:00,2016-08-23 00:00:00)","146.61"
"C","3","[2016-08-23 00:00:00,2016-08-23 01:00:00)","157.19"
"C","3","[2016-08-23 01:00:00,2016-08-23 02:00:00)","116.71"
"C","3","[2016-08-23 04:00:00,2016-08-23 05:00:00)","171.43"
"C","3","[2016-08-23 08:00:00,2016-08-23 09:00:00)","204.69"
"C","3","[2016-08-23 10:00:00,2016-08-23 11:00:00)","207.0"
"C","3","[2016-08-23 12:00:00,2016-08-23 13:00:00)","170.08"
"C","3","[2016-08-23 13:00:00,2016-08-23 14:00:00)","145.84"
"C","3","[2016-08-23 14:00:00,2016-08-23 15:00:00)","154.68"
"C","3","[2016-08-23 15:00:00,2016-08-23 16:00:00)","140.1"
"C","3","[2016-08-23 16:00:00,2016-08-23 17:00:00)","171.49"
"C","3","[2016-08-23 18:00:00,2016-08-23 19:00:00)","129.54"
"C","3","[2016-08-24 05:00:00,2016-08-24 06:00:00)","193.96"
"C","3","[2016-08-24 07:00:00,2016-08-24 08:00:00)","188.79"
"C","3","[2016-08-24 08:00:00,2016-08-24 09:00:00)","176.91"
"C","3","[2016-08-24 09:00:00,2016-08-24 10:00:00)","220.35"
"C","3","[2016-08-24 10:00:00,2016-08-24 11:00:00)","130.18"
"C","3","[2016-08-24 11:00:00,2016-08-24 12:00:00)","108.37"
"C","3","[2016-08-24 12:00:00,2016-08-24 13:00:00)","170.49"
"C","3","[2016-08-24 14:00:00,2016-08-24 15:00:00)","170.75"
"C","3","[2016-08-24 15:00:00,2016-08-24 16:00:00)","254.19"
"C","3","[2016-08-24 16:00:00,2016-08-24 17:00:00)","150.38"
"C","3","[2016-08-24 17:00:00,2016-08-24 18:00:00)","158.04"
"C","3","[2016-08-24 19:00:00,2016-08-24 20:00:00)","130.28"
"C","3","[2016-08-24 20:00:00,2016-08-24 21:00:00)","152.7"
"C","3","[2016-08-24 22:00:00,2016-08-24 23:00:00)","160.92"
"C","3","[2016-08-25 03:00:00,2016-08-25 04:00:00)","138.33"
"C","3","[2016-08-25 08:00:00,2016-08-25 09:00:00)","121.1"
"C","3","[2016-08-25 09:00:00,2016-08-25 10:00:00)","201.91"
"C","3","[2016-08-25 10:00:00,2016-08-25 11:00:00)","146.35"
"C","3","[2016-08-25 11:00:00,2016-08-25 12:00:00)","194.01"
"C","3","[2016-08-25 12:00:00,2016-08-25 13:00:00)","143.39"
"C","3","[2016-08-25 13:00:00,2016-08-25 14:00:00)","134.81"
"C","3","[2016-08-25 14:00:00,2016-08-25 15:00:00)","158.42"
"C","3","[2016-08-25 15:00:00,2016-08-25 16:00:00)","172.27"
"C","3","[2016-08-25 16:00:00,2016-08-25 17:00:00)","186.99"
"C","3","[2016-08-25 17:00:00,2016-08-25 18:00:00)","197.64"
"C","3","[2016-08-25 18:00:00,2016-08-25 19:00:00)","171.65"
"C","3","[2016-08-25 19:00:00,2016-08-25 20:00:00)","104.67"
"C","3","[2016-08-25 22:00:00,2016-08-25 23:00:00)","176.18"
"C","3","[2016-08-26 05:00:00,2016-08-26 06:00:00)","229.69"
"C","3","[2016-08-26 12:00:00,2016-08-26 13:00:00)","151.22"
"C","3","[2016-08-26 13:00:00,2016-08-26 14:00:00)","110.93"
"C","3","[2016-08-26 14:00:00,2016-08-26 15:00:00)","186.47"
"C","3","[2016-08-26 15:00:00,2016-08-26 16:00:00)","224.78"
"C","3","[2016-08-26 16:00:00,2016-08-26 17:00:00)","199.18"
"C","3","[2016-08-26 18:00:00,2016-08-26 19:00:00)","227.34"
"C","3","[2016-08-26 21:00:00,2016-08-26 22:00:00)","134.92"
"C","3","[2016-08-26 22:00:00,2016-08-26 23:00:00)","175.13"
"C","3","[2016-08-27 02:00:00,2016-08-27 03:00:00)","163.19"
"C","3","[2016-08-27 06:00:00,2016-08-27 07:00:00)","145.41"
"C","3","[2016-08-27 07:00:00,2016-08-27 08:00:00)","261.36"
"C","3","[2016-08-27 08:00:00,2016-08-27 09:00:00)","126.26"
"C","3","[2016-08-27 09:00:00,2016-08-27 10:00:00)","100.34"
"C","3","[2016-08-27 11:00:00,2016-08-27 12:00:00)","137.24"
"C","3","[2016-08-27 12:00:00,2016-08-27 13:00:00)","156.33"
"C","3","[2016-08-27 13:00:00,2016-08-27 14:00:00)","199.05"
"C","3","[2016-08-27 14:00:00,2016-08-27 15:00:00)","160.32"
"C","3","[2016-08-27 15:00:00,2016-08-27 16:00:00)","104.31"
"C","3","[2016-08-27 16:00:00,2016-08-27 17:00:00)","189.65"
"C","3","[2016-08-27 17:00:00,2016-08-27 18:00:00)","123.11"
"C","3","[2016-08-27 19:00:00,2016-08-27 20:00:00)","124.17"
"C","3","[2016-08-27 23:00:00,2016-08-28 00:00:00)","347.77"
"C","3","[2016-08-28 08:00:00,2016-08-28 09:00:00)","123.51"
"C","3","[2016-08-28 10:00:00,2016-08-28 11:00:00)","123.01"
"C","3","[2016-08-28 11:00:00,2016-08-28 12:00:00)","154.37"
"C","3","[2016-08-28 12:00:00,2016-08-28 13:00:00)","172.51"
"C","3","[2016-08-28 13:00:00,2016-08-28 14:00:00)","156.19"
"C","3","[2016-08-28 14:00:00,2016-08-28 15:00:00)","196.73"
"C","3","[2016-08-28 15:00:00,2016-08-28 16:00:00)","137.87"
"C","3","[2016-08-28 16:00:00,2016-08-28 17:00:00)","173.51"
"C","3","[2016-08-28 17:00:00,2016-08-28 18:00:00)","156.58"
"C","3","[2016-08-28 20:00:00,2016-08-28 21:00:00)","122.63"
"C","3","[2016-08-28 22:00:00,2016-08-28 23:00:00)","154.46"
"C","3","[2016-08-28 23:00:00,2016-08-29 00:00:00)","162.73"
"C","3","[2016-08-29 06:00:00,2016-08-29 07:00:00)","184.71"
"C","3","[2016-08-29 07:00:00,2016-08-29 08:00:00)","249.52"
"C","3","[2016-08-29 08:00:00,2016-08-29 09:00:00)","106.8"
"C","3","[2016-08-29 09:00:00,2016-08-29 10:00:00)","140.47"
"C","3","[2016-08-29 11:00:00,2016-08-29 12:00:00)","229.9"
"C","3","[2016-08-29 12:00:00,2016-08-29 13:00:00)","190.56"
"C","3","[2016-08-29 14:00:00,2016-08-29 15:00:00)","170.45"
"C","3","[2016-08-29 17:00:00,2016-08-29 18:00:00)","157.71"
"C","3","[2016-08-29 19:00:00,2016-08-29 20:00:00)","194.74"
"C","3","[2016-08-29 20:00:00,2016-08-29 21:00:00)","152.86"
"C","3","[2016-08-30 07:00:00,2016-08-30 08:00:00)","167.5"
"C","3","[2016-08-30 14:00:00,2016-08-30 15:00:00)","102.5"
"C","3","[2016-08-30 16:00:00,2016-08-30 17:00:00)","99.48"
"C","3","[2016-08-31 08:00:00,2016-08-31 09:00:00)","174.6"
"C","3","[2016-08-31 10:00:00,2016-08-31 11:00:00)","212.83"
"C","3","[2016-08-31 11:00:00,2016-08-31 12:00:00)","261.41"
"C","3","[2016-08-31 12:00:00,2016-08-31 13:00:00)","170.86"
"C","3","[2016-08-31 14:00:00,2016-08-31 15:00:00)","136.33"
"C","3","[2016-08-31 19:00:00,2016-08-31 20:00:00)","98.52"
"C","3","[2016-08-31 20:00:00,2016-08-31 21:00:00)","161.59"
"C","3","[2016-09-01 06:00:00,2016-09-01 07:00:00)","121.01"
"C","3","[2016-09-01 08:00:00,2016-09-01 09:00:00)","153.18"
"C","3","[2016-09-01 10:00:00,2016-09-01 11:00:00)","131.78"
"C","3","[2016-09-01 12:00:00,2016-09-01 13:00:00)","153.07"
"C","3","[2016-09-01 14:00:00,2016-09-01 15:00:00)","121.42"
"C","3","[2016-09-01 15:00:00,2016-09-01 16:00:00)","198.76"
"C","3","[2016-09-01 19:00:00,2016-09-01 20:00:00)","192.43"
"C","3","[2016-09-02 08:00:00,2016-09-02 09:00:00)","142.24"
"C","3","[2016-09-02 15:00:00,2016-09-02 16:00:00)","158.05"
"C","3","[2016-09-02 20:00:00,2016-09-02 21:00:00)","132.88"
"C","3","[2016-09-02 21:00:00,2016-09-02 22:00:00)","125.6"
"C","3","[2016-09-03 00:00:00,2016-09-03 01:00:00)","196.99"
"C","3","[2016-09-03 07:00:00,2016-09-03 08:00:00)","187.88"
"C","3","[2016-09-03 09:00:00,2016-09-03 10:00:00)","127.44"
"C","3","[2016-09-03 12:00:00,2016-09-03 13:00:00)","126.5"
"C","3","[2016-09-03 13:00:00,2016-09-03 14:00:00)","217.88"
"C","3","[2016-09-03 14:00:00,2016-09-03 15:00:00)","132.29"
"C","3","[2016-09-03 15:00:00,2016-09-03 16:00:00)","342.07"
"C","3","[2016-09-03 16:00:00,2016-09-03 17:00:00)","157.09"
"C","3","[2016-09-03 20:00:00,2016-09-03 21:00:00)","167.16"
"C","3","[2016-09-03 21:00:00,2016-09-03 22:00:00)","107.36"
"C","3","[2016-09-04 09:00:00,2016-09-04 10:00:00)","156.93"
"C","3","[2016-09-04 10:00:00,2016-09-04 11:00:00)","131.56"
"C","3","[2016-09-04 11:00:00,2016-09-04 12:00:00)","237.6"
"C","3","[2016-09-04 14:00:00,2016-09-04 15:00:00)","280.29"
"C","3","[2016-09-04 16:00:00,2016-09-04 17:00:00)","133.36"
"C","3","[2016-09-04 17:00:00,2016-09-04 18:00:00)","147.02"
"C","3","[2016-09-04 18:00:00,2016-09-04 19:00:00)","198.84"
"C","3","[2016-09-05 20:00:00,2016-09-05 21:00:00)","234.08"
"C","3","[2016-09-06 14:00:00,2016-09-06 15:00:00)","97.14"
"C","3","[2016-09-06 15:00:00,2016-09-06 16:00:00)","171.75"
"C","3","[2016-09-06 16:00:00,2016-09-06 17:00:00)","96.75"
"C","3","[2016-09-06 18:00:00,2016-09-06 19:00:00)","130.54"
"C","3","[2016-09-06 20:00:00,2016-09-06 21:00:00)","142.36"
"C","3","[2016-09-06 22:00:00,2016-09-06 23:00:00)","150.43"
"C","3","[2016-09-07 05:00:00,2016-09-07 06:00:00)","167.22"
"C","3","[2016-09-07 07:00:00,2016-09-07 08:00:00)","113.24"
"C","3","[2016-09-07 08:00:00,2016-09-07 09:00:00)","137.16"
"C","3","[2016-09-07 09:00:00,2016-09-07 10:00:00)","188.98"
"C","3","[2016-09-07 11:00:00,2016-09-07 12:00:00)","112.05"
"C","3","[2016-09-07 12:00:00,2016-09-07 13:00:00)","240.12"
"C","3","[2016-09-07 13:00:00,2016-09-07 14:00:00)","124.68"
"C","3","[2016-09-07 14:00:00,2016-09-07 15:00:00)","124.4"
"C","3","[2016-09-07 15:00:00,2016-09-07 16:00:00)","153.27"
"C","3","[2016-09-07 16:00:00,2016-09-07 17:00:00)","141.35"
"C","3","[2016-09-07 17:00:00,2016-09-07 18:00:00)","161.39"
"C","3","[2016-09-07 18:00:00,2016-09-07 19:00:00)","115.0"
"C","3","[2016-09-07 21:00:00,2016-09-07 22:00:00)","329.89"
"C","3","[2016-09-07 23:00:00,2016-09-08 00:00:00)","173.0"
"C","3","[2016-09-08 04:00:00,2016-09-08 05:00:00)","223.25"
"C","3","[2016-09-08 05:00:00,2016-09-08 06:00:00)","124.42"
"C","3","[2016-09-08 08:00:00,2016-09-08 09:00:00)","149.51"
"C","3","[2016-09-08 09:00:00,2016-09-08 10:00:00)","160.23"
"C","3","[2016-09-08 11:00:00,2016-09-08 12:00:00)","120.38"
"C","3","[2016-09-08 12:00:00,2016-09-08 13:00:00)","160.87"
"C","3","[2016-09-08 13:00:00,2016-09-08 14:00:00)","162.98"
"C","3","[2016-09-08 14:00:00,2016-09-08 15:00:00)","208.24"
"C","3","[2016-09-08 15:00:00,2016-09-08 16:00:00)","196.21"
"C","3","[2016-09-08 16:00:00,2016-09-08 17:00:00)","205.34"
"C","3","[2016-09-08 17:00:00,2016-09-08 18:00:00)","165.43"
"C","3","[2016-09-08 18:00:00,2016-09-08 19:00:00)","195.59"
"C","3","[2016-09-08 19:00:00,2016-09-08 20:00:00)","152.43"
"C","3","[2016-09-08 20:00:00,2016-09-08 21:00:00)","166.69"
"C","3","[2016-09-08 21:00:00,2016-09-08 22:00:00)","153.15"
"C","3","[2016-09-08 22:00:00,2016-09-08 23:00:00)","193.91"
"C","3","[2016-09-09 02:00:00,2016-09-09 03:00:00)","207.85"
"C","3","[2016-09-09 03:00:00,2016-09-09 04:00:00)","153.41"
"C","3","[2016-09-09 06:00:00,2016-09-09 07:00:00)","138.63"
"C","3","[2016-09-09 09:00:00,2016-09-09 10:00:00)","161.66"
"C","3","[2016-09-09 10:00:00,2016-09-09 11:00:00)","249.49"
"C","3","[2016-09-09 11:00:00,2016-09-09 12:00:00)","59.53"
"C","3","[2016-09-09 12:00:00,2016-09-09 13:00:00)","182.06"
"C","3","[2016-09-09 13:00:00,2016-09-09 14:00:00)","201.76"
"C","3","[2016-09-09 14:00:00,2016-09-09 15:00:00)","181.47"
"C","3","[2016-09-09 15:00:00,2016-09-09 16:00:00)","172.27"
"C","3","[2016-09-09 16:00:00,2016-09-09 17:00:00)","161.57"
"C","3","[2016-09-09 17:00:00,2016-09-09 18:00:00)","137.29"
"C","3","[2016-09-09 18:00:00,2016-09-09 19:00:00)","165.44"
"C","3","[2016-09-09 19:00:00,2016-09-09 20:00:00)","178.91"
"C","3","[2016-09-09 20:00:00,2016-09-09 21:00:00)","184.18"
"C","3","[2016-09-09 21:00:00,2016-09-09 22:00:00)","183.2"
"C","3","[2016-09-09 22:00:00,2016-09-09 23:00:00)","169.97"
"C","3","[2016-09-10 03:00:00,2016-09-10 04:00:00)","164.9"
"C","3","[2016-09-10 05:00:00,2016-09-10 06:00:00)","116.25"
"C","3","[2016-09-10 06:00:00,2016-09-10 07:00:00)","159.61"
"C","3","[2016-09-10 07:00:00,2016-09-10 08:00:00)","161.79"
"C","3","[2016-09-10 08:00:00,2016-09-10 09:00:00)","189.1"
"C","3","[2016-09-10 10:00:00,2016-09-10 11:00:00)","249.48"
"C","3","[2016-09-10 11:00:00,2016-09-10 12:00:00)","202.83"
"C","3","[2016-09-10 12:00:00,2016-09-10 13:00:00)","213.38"
"C","3","[2016-09-10 13:00:00,2016-09-10 14:00:00)","215.05"
"C","3","[2016-09-10 14:00:00,2016-09-10 15:00:00)","339.61"
"C","3","[2016-09-10 15:00:00,2016-09-10 16:00:00)","235.81"
"C","3","[2016-09-10 16:00:00,2016-09-10 17:00:00)","287.8"
"C","3","[2016-09-10 17:00:00,2016-09-10 18:00:00)","213.46"
"C","3","[2016-09-10 18:00:00,2016-09-10 19:00:00)","189.14"
"C","3","[2016-09-10 19:00:00,2016-09-10 20:00:00)","214.19"
"C","3","[2016-09-10 20:00:00,2016-09-10 21:00:00)","274.47"
"C","3","[2016-09-10 21:00:00,2016-09-10 22:00:00)","176.02"
"C","3","[2016-09-10 22:00:00,2016-09-10 23:00:00)","173.38"
"C","3","[2016-09-10 23:00:00,2016-09-11 00:00:00)","142.77"
"C","3","[2016-09-11 00:00:00,2016-09-11 01:00:00)","160.69"
"C","3","[2016-09-11 05:00:00,2016-09-11 06:00:00)","208.87"
"C","3","[2016-09-11 06:00:00,2016-09-11 07:00:00)","93.39"
"C","3","[2016-09-11 07:00:00,2016-09-11 08:00:00)","201.42"
"C","3","[2016-09-11 08:00:00,2016-09-11 09:00:00)","150.38"
"C","3","[2016-09-11 09:00:00,2016-09-11 10:00:00)","206.34"
"C","3","[2016-09-11 10:00:00,2016-09-11 11:00:00)","211.19"
"C","3","[2016-09-11 11:00:00,2016-09-11 12:00:00)","162.01"
"C","3","[2016-09-11 12:00:00,2016-09-11 13:00:00)","227.92"
"C","3","[2016-09-11 13:00:00,2016-09-11 14:00:00)","256.61"
"C","3","[2016-09-11 14:00:00,2016-09-11 15:00:00)","280.79"
"C","3","[2016-09-11 15:00:00,2016-09-11 16:00:00)","289.29"
"C","3","[2016-09-11 16:00:00,2016-09-11 17:00:00)","214.09"
"C","3","[2016-09-11 17:00:00,2016-09-11 18:00:00)","196.35"
"C","3","[2016-09-11 18:00:00,2016-09-11 19:00:00)","314.24"
"C","3","[2016-09-11 19:00:00,2016-09-11 20:00:00)","139.29"
"C","3","[2016-09-11 20:00:00,2016-09-11 21:00:00)","204.97"
"C","3","[2016-09-11 21:00:00,2016-09-11 22:00:00)","112.38"
"C","3","[2016-09-11 23:00:00,2016-09-12 00:00:00)","214.15"
"C","3","[2016-09-12 00:00:00,2016-09-12 01:00:00)","566.33"
"C","3","[2016-09-12 03:00:00,2016-09-12 04:00:00)","201.72"
"C","3","[2016-09-12 06:00:00,2016-09-12 07:00:00)","163.67"
"C","3","[2016-09-12 07:00:00,2016-09-12 08:00:00)","122.56"
"C","3","[2016-09-12 09:00:00,2016-09-12 10:00:00)","187.89"
"C","3","[2016-09-12 10:00:00,2016-09-12 11:00:00)","188.47"
"C","3","[2016-09-12 11:00:00,2016-09-12 12:00:00)","147.32"
"C","3","[2016-09-12 12:00:00,2016-09-12 13:00:00)","201.84"
"C","3","[2016-09-12 13:00:00,2016-09-12 14:00:00)","150.95"
"C","3","[2016-09-12 14:00:00,2016-09-12 15:00:00)","175.68"
"C","3","[2016-09-12 15:00:00,2016-09-12 16:00:00)","181.27"
"C","3","[2016-09-12 16:00:00,2016-09-12 17:00:00)","237.12"
"C","3","[2016-09-12 17:00:00,2016-09-12 18:00:00)","157.91"
"C","3","[2016-09-12 18:00:00,2016-09-12 19:00:00)","147.13"
"C","3","[2016-09-12 19:00:00,2016-09-12 20:00:00)","173.96"
"C","3","[2016-09-12 20:00:00,2016-09-12 21:00:00)","173.45"
"C","3","[2016-09-12 21:00:00,2016-09-12 22:00:00)","152.0"
"C","3","[2016-09-13 00:00:00,2016-09-13 01:00:00)","225.08"
"C","3","[2016-09-13 06:00:00,2016-09-13 07:00:00)","142.79"
"C","3","[2016-09-13 07:00:00,2016-09-13 08:00:00)","205.97"
"C","3","[2016-09-13 08:00:00,2016-09-13 09:00:00)","146.33"
"C","3","[2016-09-13 09:00:00,2016-09-13 10:00:00)","134.24"
"C","3","[2016-09-13 10:00:00,2016-09-13 11:00:00)","205.67"
"C","3","[2016-09-13 11:00:00,2016-09-13 12:00:00)","170.44"
"C","3","[2016-09-13 12:00:00,2016-09-13 13:00:00)","144.63"
"C","3","[2016-09-13 13:00:00,2016-09-13 14:00:00)","182.35"
"C","3","[2016-09-13 14:00:00,2016-09-13 15:00:00)","160.34"
"C","3","[2016-09-13 15:00:00,2016-09-13 16:00:00)","156.7"
"C","3","[2016-09-13 16:00:00,2016-09-13 17:00:00)","218.26"
"C","3","[2016-09-13 17:00:00,2016-09-13 18:00:00)","119.05"
"C","3","[2016-09-13 18:00:00,2016-09-13 19:00:00)","311.34"
"C","3","[2016-09-13 19:00:00,2016-09-13 20:00:00)","299.73"
"C","3","[2016-09-13 20:00:00,2016-09-13 21:00:00)","223.08"
"C","3","[2016-09-13 21:00:00,2016-09-13 22:00:00)","181.5"
"C","3","[2016-09-13 22:00:00,2016-09-13 23:00:00)","146.84"
"C","3","[2016-09-14 01:00:00,2016-09-14 02:00:00)","175.84"
"C","3","[2016-09-14 07:00:00,2016-09-14 08:00:00)","206.58"
"C","3","[2016-09-14 08:00:00,2016-09-14 09:00:00)","143.31"
"C","3","[2016-09-14 09:00:00,2016-09-14 10:00:00)","129.66"
"C","3","[2016-09-14 10:00:00,2016-09-14 11:00:00)","216.04"
"C","3","[2016-09-14 11:00:00,2016-09-14 12:00:00)","185.64"
"C","3","[2016-09-14 12:00:00,2016-09-14 13:00:00)","244.51"
"C","3","[2016-09-14 13:00:00,2016-09-14 14:00:00)","170.76"
"C","3","[2016-09-14 14:00:00,2016-09-14 15:00:00)","189.06"
"C","3","[2016-09-14 15:00:00,2016-09-14 16:00:00)","195.94"
"C","3","[2016-09-14 16:00:00,2016-09-14 17:00:00)","214.96"
"C","3","[2016-09-14 17:00:00,2016-09-14 18:00:00)","206.58"
"C","3","[2016-09-14 18:00:00,2016-09-14 19:00:00)","204.82"
"C","3","[2016-09-14 19:00:00,2016-09-14 20:00:00)","264.82"
"C","3","[2016-09-14 20:00:00,2016-09-14 21:00:00)","221.96"
"C","3","[2016-09-14 21:00:00,2016-09-14 22:00:00)","179.03"
"C","3","[2016-09-15 00:00:00,2016-09-15 01:00:00)","216.53"
"C","3","[2016-09-15 01:00:00,2016-09-15 02:00:00)","138.06"
"C","3","[2016-09-15 06:00:00,2016-09-15 07:00:00)","176.18"
"C","3","[2016-09-15 07:00:00,2016-09-15 08:00:00)","133.71"
"C","3","[2016-09-15 08:00:00,2016-09-15 09:00:00)","145.62"
"C","3","[2016-09-15 09:00:00,2016-09-15 10:00:00)","178.56"
"C","3","[2016-09-15 10:00:00,2016-09-15 11:00:00)","171.47"
"C","3","[2016-09-15 11:00:00,2016-09-15 12:00:00)","371.73"
"C","3","[2016-09-15 12:00:00,2016-09-15 13:00:00)","156.81"
"C","3","[2016-09-15 13:00:00,2016-09-15 14:00:00)","155.58"
"C","3","[2016-09-15 14:00:00,2016-09-15 15:00:00)","198.88"
"C","3","[2016-09-15 15:00:00,2016-09-15 16:00:00)","198.68"
"C","3","[2016-09-15 16:00:00,2016-09-15 17:00:00)","179.8"
"C","3","[2016-09-15 17:00:00,2016-09-15 18:00:00)","166.79"
"C","3","[2016-09-15 18:00:00,2016-09-15 19:00:00)","200.06"
"C","3","[2016-09-15 20:00:00,2016-09-15 21:00:00)","1007.45"
"C","3","[2016-09-15 22:00:00,2016-09-15 23:00:00)","203.42"
"C","3","[2016-09-16 07:00:00,2016-09-16 08:00:00)","155.3"
"C","3","[2016-09-16 08:00:00,2016-09-16 09:00:00)","138.06"
"C","3","[2016-09-16 09:00:00,2016-09-16 10:00:00)","150.56"
"C","3","[2016-09-16 10:00:00,2016-09-16 11:00:00)","217.64"
"C","3","[2016-09-16 11:00:00,2016-09-16 12:00:00)","170.03"
"C","3","[2016-09-16 12:00:00,2016-09-16 13:00:00)","218.05"
"C","3","[2016-09-16 13:00:00,2016-09-16 14:00:00)","226.11"
"C","3","[2016-09-16 14:00:00,2016-09-16 15:00:00)","250.07"
"C","3","[2016-09-16 15:00:00,2016-09-16 16:00:00)","246.11"
"C","3","[2016-09-16 16:00:00,2016-09-16 17:00:00)","210.31"
"C","3","[2016-09-16 17:00:00,2016-09-16 18:00:00)","201.98"
"C","3","[2016-09-16 18:00:00,2016-09-16 19:00:00)","151.8"
"C","3","[2016-09-16 19:00:00,2016-09-16 20:00:00)","181.61"
"C","3","[2016-09-16 21:00:00,2016-09-16 22:00:00)","208.76"
"C","3","[2016-09-16 22:00:00,2016-09-16 23:00:00)","158.74"
"C","3","[2016-09-17 07:00:00,2016-09-17 08:00:00)","149.48"
"C","3","[2016-09-17 08:00:00,2016-09-17 09:00:00)","116.39"
"C","3","[2016-09-17 09:00:00,2016-09-17 10:00:00)","221.65"
"C","3","[2016-09-17 10:00:00,2016-09-17 11:00:00)","175.08"
"C","3","[2016-09-17 11:00:00,2016-09-17 12:00:00)","122.14"
"C","3","[2016-09-17 12:00:00,2016-09-17 13:00:00)","177.25"
"C","3","[2016-09-17 13:00:00,2016-09-17 14:00:00)","189.31"
"C","3","[2016-09-17 14:00:00,2016-09-17 15:00:00)","452.35"
"C","3","[2016-09-17 15:00:00,2016-09-17 16:00:00)","273.85"
"C","3","[2016-09-17 16:00:00,2016-09-17 17:00:00)","189.64"
"C","3","[2016-09-17 17:00:00,2016-09-17 18:00:00)","191.5"
"C","3","[2016-09-17 18:00:00,2016-09-17 19:00:00)","300.67"
"C","3","[2016-09-17 19:00:00,2016-09-17 20:00:00)","156.86"
"C","3","[2016-09-17 20:00:00,2016-09-17 21:00:00)","229.16"
"C","3","[2016-09-17 21:00:00,2016-09-17 22:00:00)","171.79"
"C","3","[2016-09-17 22:00:00,2016-09-17 23:00:00)","540.03"
"C","3","[2016-09-18 06:00:00,2016-09-18 07:00:00)","304.56"
"C","3","[2016-09-18 07:00:00,2016-09-18 08:00:00)","151.1"
"C","3","[2016-09-18 08:00:00,2016-09-18 09:00:00)","107.9"
"C","3","[2016-09-18 09:00:00,2016-09-18 10:00:00)","193.19"
"C","3","[2016-09-18 10:00:00,2016-09-18 11:00:00)","195.05"
"C","3","[2016-09-18 11:00:00,2016-09-18 12:00:00)","148.1"
"C","3","[2016-09-18 12:00:00,2016-09-18 13:00:00)","205.18"
"C","3","[2016-09-18 13:00:00,2016-09-18 14:00:00)","193.85"
"C","3","[2016-09-18 14:00:00,2016-09-18 15:00:00)","191.88"
"C","3","[2016-09-18 15:00:00,2016-09-18 16:00:00)","138.67"
"C","3","[2016-09-18 16:00:00,2016-09-18 17:00:00)","157.47"
"C","3","[2016-09-18 17:00:00,2016-09-18 18:00:00)","127.26"
"C","3","[2016-09-18 18:00:00,2016-09-18 19:00:00)","184.72"
"C","3","[2016-09-18 19:00:00,2016-09-18 20:00:00)","212.35"
"C","3","[2016-09-18 20:00:00,2016-09-18 21:00:00)","179.73"
"C","3","[2016-09-18 21:00:00,2016-09-18 22:00:00)","133.56"
"C","3","[2016-09-18 22:00:00,2016-09-18 23:00:00)","223.78"
"C","3","[2016-09-19 00:00:00,2016-09-19 01:00:00)","157.61"
"C","3","[2016-09-19 01:00:00,2016-09-19 02:00:00)","153.11"
"C","3","[2016-09-19 02:00:00,2016-09-19 03:00:00)","193.19"
"C","3","[2016-09-19 05:00:00,2016-09-19 06:00:00)","134.74"
"C","3","[2016-09-19 06:00:00,2016-09-19 07:00:00)","198.48"
"C","3","[2016-09-19 08:00:00,2016-09-19 09:00:00)","198.08"
"C","3","[2016-09-19 09:00:00,2016-09-19 10:00:00)","169.2"
"C","3","[2016-09-19 10:00:00,2016-09-19 11:00:00)","177.04"
"C","3","[2016-09-19 11:00:00,2016-09-19 12:00:00)","153.75"
"C","3","[2016-09-19 12:00:00,2016-09-19 13:00:00)","165.7"
"C","3","[2016-09-19 13:00:00,2016-09-19 14:00:00)","201.31"
"C","3","[2016-09-19 14:00:00,2016-09-19 15:00:00)","129.3"
"C","3","[2016-09-19 15:00:00,2016-09-19 16:00:00)","185.19"
"C","3","[2016-09-19 16:00:00,2016-09-19 17:00:00)","149.84"
"C","3","[2016-09-19 17:00:00,2016-09-19 18:00:00)","215.29"
"C","3","[2016-09-19 18:00:00,2016-09-19 19:00:00)","172.33"
"C","3","[2016-09-19 19:00:00,2016-09-19 20:00:00)","187.38"
