"tollgate_id","time_window","direction","volume"
"3","[2016-10-06 16:00:00,2016-10-06 17:00:00)","0","311"
"3","[2016-10-06 16:00:00,2016-10-06 17:00:00)","1","56"
"2","[2016-10-06 16:00:00,2016-10-06 17:00:00)","0","51"
"3","[2016-10-06 17:00:00,2016-10-06 18:00:00)","0","311"
"3","[2016-10-06 17:00:00,2016-10-06 18:00:00)","1","43"
"1","[2016-10-06 17:00:00,2016-10-06 18:00:00)","0","513"
"1","[2016-10-06 17:00:00,2016-10-06 18:00:00)","1","47"
"2","[2016-10-06 17:00:00,2016-10-06 18:00:00)","0","40"
"2","[2016-10-06 18:00:00,2016-10-06 19:00:00)","0","27"
"1","[2016-10-06 18:00:00,2016-10-06 19:00:00)","0","427"
"1","[2016-10-06 18:00:00,2016-10-06 19:00:00)","1","42"
"3","[2016-10-06 18:00:00,2016-10-06 19:00:00)","0","233"
"3","[2016-10-06 18:00:00,2016-10-06 19:00:00)","1","27"
"1","[2016-10-06 19:00:00,2016-10-06 20:00:00)","0","429"
"1","[2016-10-06 19:00:00,2016-10-06 20:00:00)","1","26"
"3","[2016-10-06 19:00:00,2016-10-06 20:00:00)","0","279"
"3","[2016-10-06 19:00:00,2016-10-06 20:00:00)","1","29"
"2","[2016-10-06 19:00:00,2016-10-06 20:00:00)","0","34"
"1","[2016-10-06 20:00:00,2016-10-06 21:00:00)","0","356"
"1","[2016-10-06 20:00:00,2016-10-06 21:00:00)","1","22"
"2","[2016-10-06 20:00:00,2016-10-06 21:00:00)","0","17"
"3","[2016-10-06 20:00:00,2016-10-06 21:00:00)","0","290"
"3","[2016-10-06 20:00:00,2016-10-06 21:00:00)","1","28"
"3","[2016-10-06 21:00:00,2016-10-06 22:00:00)","0","185"
"3","[2016-10-06 21:00:00,2016-10-06 22:00:00)","1","23"
"1","[2016-10-06 21:00:00,2016-10-06 22:00:00)","0","182"
"1","[2016-10-06 21:00:00,2016-10-06 22:00:00)","1","27"
"2","[2016-10-06 21:00:00,2016-10-06 22:00:00)","0","3"
"3","[2016-10-06 22:00:00,2016-10-06 23:00:00)","0","121"
"3","[2016-10-06 22:00:00,2016-10-06 23:00:00)","1","22"
"1","[2016-10-06 22:00:00,2016-10-06 23:00:00)","0","91"
"1","[2016-10-06 22:00:00,2016-10-06 23:00:00)","1","11"
"2","[2016-10-06 22:00:00,2016-10-06 23:00:00)","0","4"
"3","[2016-10-06 23:00:00,2016-10-07 00:00:00)","0","99"
"3","[2016-10-06 23:00:00,2016-10-07 00:00:00)","1","17"
"1","[2016-10-06 23:00:00,2016-10-07 00:00:00)","0","60"
"1","[2016-10-06 23:00:00,2016-10-07 00:00:00)","1","18"
"2","[2016-10-06 23:00:00,2016-10-07 00:00:00)","0","1"
"1","[2016-10-07 00:00:00,2016-10-07 01:00:00)","0","41"
"1","[2016-10-07 00:00:00,2016-10-07 01:00:00)","1","56"
"3","[2016-10-07 00:00:00,2016-10-07 01:00:00)","0","65"
"3","[2016-10-07 00:00:00,2016-10-07 01:00:00)","1","114"
"1","[2016-10-07 01:00:00,2016-10-07 02:00:00)","0","35"
"1","[2016-10-07 01:00:00,2016-10-07 02:00:00)","1","7"
"3","[2016-10-07 01:00:00,2016-10-07 02:00:00)","0","62"
"3","[2016-10-07 01:00:00,2016-10-07 02:00:00)","1","8"
"3","[2016-10-07 02:00:00,2016-10-07 03:00:00)","0","52"
"3","[2016-10-07 02:00:00,2016-10-07 03:00:00)","1","6"
"1","[2016-10-07 02:00:00,2016-10-07 03:00:00)","0","30"
"1","[2016-10-07 02:00:00,2016-10-07 03:00:00)","1","13"
"3","[2016-10-07 03:00:00,2016-10-07 04:00:00)","0","50"
"3","[2016-10-07 03:00:00,2016-10-07 04:00:00)","1","9"
"1","[2016-10-07 03:00:00,2016-10-07 04:00:00)","0","28"
"1","[2016-10-07 03:00:00,2016-10-07 04:00:00)","1","21"
"1","[2016-10-07 04:00:00,2016-10-07 05:00:00)","0","44"
"1","[2016-10-07 04:00:00,2016-10-07 05:00:00)","1","32"
"3","[2016-10-07 04:00:00,2016-10-07 05:00:00)","0","51"
"3","[2016-10-07 04:00:00,2016-10-07 05:00:00)","1","15"
"1","[2016-10-07 05:00:00,2016-10-07 06:00:00)","0","58"
"1","[2016-10-07 05:00:00,2016-10-07 06:00:00)","1","52"
"3","[2016-10-07 05:00:00,2016-10-07 06:00:00)","0","61"
"3","[2016-10-07 05:00:00,2016-10-07 06:00:00)","1","24"
"2","[2016-10-07 05:00:00,2016-10-07 06:00:00)","0","2"
"3","[2016-10-07 06:00:00,2016-10-07 07:00:00)","0","195"
"3","[2016-10-07 06:00:00,2016-10-07 07:00:00)","1","59"
"1","[2016-10-07 06:00:00,2016-10-07 07:00:00)","0","172"
"1","[2016-10-07 06:00:00,2016-10-07 07:00:00)","1","72"
"2","[2016-10-07 06:00:00,2016-10-07 07:00:00)","0","5"
"1","[2016-10-07 07:00:00,2016-10-07 08:00:00)","0","298"
"1","[2016-10-07 07:00:00,2016-10-07 08:00:00)","1","74"
"3","[2016-10-07 07:00:00,2016-10-07 08:00:00)","0","338"
"3","[2016-10-07 07:00:00,2016-10-07 08:00:00)","1","56"
"2","[2016-10-07 07:00:00,2016-10-07 08:00:00)","0","19"
"1","[2016-10-07 08:00:00,2016-10-07 09:00:00)","0","345"
"1","[2016-10-07 08:00:00,2016-10-07 09:00:00)","1","60"
"3","[2016-10-07 08:00:00,2016-10-07 09:00:00)","0","415"
"3","[2016-10-07 08:00:00,2016-10-07 09:00:00)","1","70"
"2","[2016-10-07 08:00:00,2016-10-07 09:00:00)","0","31"
"3","[2016-10-07 09:00:00,2016-10-07 10:00:00)","0","408"
"3","[2016-10-07 09:00:00,2016-10-07 10:00:00)","1","92"
"1","[2016-10-07 09:00:00,2016-10-07 10:00:00)","0","450"
"1","[2016-10-07 09:00:00,2016-10-07 10:00:00)","1","72"
"2","[2016-10-07 09:00:00,2016-10-07 10:00:00)","0","28"
"1","[2016-10-07 10:00:00,2016-10-07 11:00:00)","0","423"
"1","[2016-10-07 10:00:00,2016-10-07 11:00:00)","1","68"
"3","[2016-10-07 10:00:00,2016-10-07 11:00:00)","0","342"
"3","[2016-10-07 10:00:00,2016-10-07 11:00:00)","1","84"
"2","[2016-10-07 10:00:00,2016-10-07 11:00:00)","0","31"
"1","[2016-10-07 11:00:00,2016-10-07 12:00:00)","0","367"
"1","[2016-10-07 11:00:00,2016-10-07 12:00:00)","1","61"
"3","[2016-10-07 11:00:00,2016-10-07 12:00:00)","0","304"
"3","[2016-10-07 11:00:00,2016-10-07 12:00:00)","1","59"
"2","[2016-10-07 11:00:00,2016-10-07 12:00:00)","0","23"
"3","[2016-10-07 12:00:00,2016-10-07 13:00:00)","0","322"
"3","[2016-10-07 12:00:00,2016-10-07 13:00:00)","1","77"
"1","[2016-10-07 12:00:00,2016-10-07 13:00:00)","0","405"
"1","[2016-10-07 12:00:00,2016-10-07 13:00:00)","1","88"
"2","[2016-10-07 12:00:00,2016-10-07 13:00:00)","0","25"
"1","[2016-10-07 13:00:00,2016-10-07 14:00:00)","0","503"
"1","[2016-10-07 13:00:00,2016-10-07 14:00:00)","1","90"
"3","[2016-10-07 13:00:00,2016-10-07 14:00:00)","0","365"
"3","[2016-10-07 13:00:00,2016-10-07 14:00:00)","1","108"
"2","[2016-10-07 13:00:00,2016-10-07 14:00:00)","0","36"
"3","[2016-10-07 14:00:00,2016-10-07 15:00:00)","0","411"
"3","[2016-10-07 14:00:00,2016-10-07 15:00:00)","1","77"
"2","[2016-10-07 14:00:00,2016-10-07 15:00:00)","0","51"
"1","[2016-10-07 14:00:00,2016-10-07 15:00:00)","0","593"
"1","[2016-10-07 14:00:00,2016-10-07 15:00:00)","1","90"
"1","[2016-10-07 15:00:00,2016-10-07 16:00:00)","0","580"
"1","[2016-10-07 15:00:00,2016-10-07 16:00:00)","1","76"
"3","[2016-10-07 15:00:00,2016-10-07 16:00:00)","0","458"
"3","[2016-10-07 15:00:00,2016-10-07 16:00:00)","1","77"
"2","[2016-10-07 15:00:00,2016-10-07 16:00:00)","0","47"
"1","[2016-10-07 16:00:00,2016-10-07 17:00:00)","0","520"
"1","[2016-10-07 16:00:00,2016-10-07 17:00:00)","1","53"
"3","[2016-10-07 16:00:00,2016-10-07 17:00:00)","0","396"
"3","[2016-10-07 16:00:00,2016-10-07 17:00:00)","1","53"
"2","[2016-10-07 16:00:00,2016-10-07 17:00:00)","0","31"
"3","[2016-10-07 17:00:00,2016-10-07 18:00:00)","0","375"
"3","[2016-10-07 17:00:00,2016-10-07 18:00:00)","1","42"
"1","[2016-10-07 17:00:00,2016-10-07 18:00:00)","0","420"
"1","[2016-10-07 17:00:00,2016-10-07 18:00:00)","1","56"
"2","[2016-10-07 17:00:00,2016-10-07 18:00:00)","0","28"
"3","[2016-10-07 18:00:00,2016-10-07 19:00:00)","0","265"
"3","[2016-10-07 18:00:00,2016-10-07 19:00:00)","1","38"
"1","[2016-10-07 18:00:00,2016-10-07 19:00:00)","0","257"
"1","[2016-10-07 18:00:00,2016-10-07 19:00:00)","1","43"
"2","[2016-10-07 18:00:00,2016-10-07 19:00:00)","0","21"
"2","[2016-10-07 19:00:00,2016-10-07 20:00:00)","0","20"
"3","[2016-10-07 19:00:00,2016-10-07 20:00:00)","0","319"
"3","[2016-10-07 19:00:00,2016-10-07 20:00:00)","1","39"
"1","[2016-10-07 19:00:00,2016-10-07 20:00:00)","0","281"
"1","[2016-10-07 19:00:00,2016-10-07 20:00:00)","1","29"
"1","[2016-10-07 20:00:00,2016-10-07 21:00:00)","0","223"
"1","[2016-10-07 20:00:00,2016-10-07 21:00:00)","1","29"
"3","[2016-10-07 20:00:00,2016-10-07 21:00:00)","0","240"
"3","[2016-10-07 20:00:00,2016-10-07 21:00:00)","1","36"
"2","[2016-10-07 20:00:00,2016-10-07 21:00:00)","0","18"
"3","[2016-10-07 21:00:00,2016-10-07 22:00:00)","0","139"
"3","[2016-10-07 21:00:00,2016-10-07 22:00:00)","1","22"
"1","[2016-10-07 21:00:00,2016-10-07 22:00:00)","0","120"
"1","[2016-10-07 21:00:00,2016-10-07 22:00:00)","1","30"
"2","[2016-10-07 21:00:00,2016-10-07 22:00:00)","0","5"
"1","[2016-10-07 22:00:00,2016-10-07 23:00:00)","0","92"
"1","[2016-10-07 22:00:00,2016-10-07 23:00:00)","1","24"
"3","[2016-10-07 22:00:00,2016-10-07 23:00:00)","0","86"
"3","[2016-10-07 22:00:00,2016-10-07 23:00:00)","1","20"
"2","[2016-10-07 22:00:00,2016-10-07 23:00:00)","0","9"
"1","[2016-10-07 23:00:00,2016-10-08 00:00:00)","0","152"
"1","[2016-10-07 23:00:00,2016-10-08 00:00:00)","1","23"
"3","[2016-10-07 23:00:00,2016-10-08 00:00:00)","0","95"
"3","[2016-10-07 23:00:00,2016-10-08 00:00:00)","1","17"
"2","[2016-10-07 23:00:00,2016-10-08 00:00:00)","0","3"
"1","[2016-10-08 00:00:00,2016-10-08 01:00:00)","0","31"
"1","[2016-10-08 00:00:00,2016-10-08 01:00:00)","1","168"
"3","[2016-10-08 00:00:00,2016-10-08 01:00:00)","0","50"
"3","[2016-10-08 00:00:00,2016-10-08 01:00:00)","1","351"
"2","[2016-10-08 00:00:00,2016-10-08 01:00:00)","0","3"
"3","[2016-10-08 01:00:00,2016-10-08 02:00:00)","0","45"
"3","[2016-10-08 01:00:00,2016-10-08 02:00:00)","1","28"
"1","[2016-10-08 01:00:00,2016-10-08 02:00:00)","0","16"
"1","[2016-10-08 01:00:00,2016-10-08 02:00:00)","1","15"
"2","[2016-10-08 01:00:00,2016-10-08 02:00:00)","0","1"
"3","[2016-10-08 02:00:00,2016-10-08 03:00:00)","0","30"
"3","[2016-10-08 02:00:00,2016-10-08 03:00:00)","1","14"
"1","[2016-10-08 02:00:00,2016-10-08 03:00:00)","0","20"
"1","[2016-10-08 02:00:00,2016-10-08 03:00:00)","1","13"
"3","[2016-10-08 03:00:00,2016-10-08 04:00:00)","0","34"
"3","[2016-10-08 03:00:00,2016-10-08 04:00:00)","1","13"
"1","[2016-10-08 03:00:00,2016-10-08 04:00:00)","0","13"
"1","[2016-10-08 03:00:00,2016-10-08 04:00:00)","1","25"
"2","[2016-10-08 03:00:00,2016-10-08 04:00:00)","0","1"
"3","[2016-10-08 04:00:00,2016-10-08 05:00:00)","0","35"
"3","[2016-10-08 04:00:00,2016-10-08 05:00:00)","1","18"
"1","[2016-10-08 04:00:00,2016-10-08 05:00:00)","0","27"
"1","[2016-10-08 04:00:00,2016-10-08 05:00:00)","1","47"
"2","[2016-10-08 04:00:00,2016-10-08 05:00:00)","0","1"
"3","[2016-10-08 05:00:00,2016-10-08 06:00:00)","0","43"
"3","[2016-10-08 05:00:00,2016-10-08 06:00:00)","1","29"
"2","[2016-10-08 05:00:00,2016-10-08 06:00:00)","0","32"
"1","[2016-10-08 05:00:00,2016-10-08 06:00:00)","0","11"
"1","[2016-10-08 05:00:00,2016-10-08 06:00:00)","1","72"
"3","[2016-10-08 06:00:00,2016-10-08 07:00:00)","0","152"
"3","[2016-10-08 06:00:00,2016-10-08 07:00:00)","1","78"
"2","[2016-10-08 06:00:00,2016-10-08 07:00:00)","0","89"
"1","[2016-10-08 06:00:00,2016-10-08 07:00:00)","0","40"
"1","[2016-10-08 06:00:00,2016-10-08 07:00:00)","1","135"
"2","[2016-10-08 07:00:00,2016-10-08 08:00:00)","0","246"
"1","[2016-10-08 07:00:00,2016-10-08 08:00:00)","0","84"
"1","[2016-10-08 07:00:00,2016-10-08 08:00:00)","1","249"
"3","[2016-10-08 07:00:00,2016-10-08 08:00:00)","0","393"
"3","[2016-10-08 07:00:00,2016-10-08 08:00:00)","1","243"
"2","[2016-10-08 08:00:00,2016-10-08 09:00:00)","0","282"
"3","[2016-10-08 08:00:00,2016-10-08 09:00:00)","0","434"
"3","[2016-10-08 08:00:00,2016-10-08 09:00:00)","1","399"
"1","[2016-10-08 08:00:00,2016-10-08 09:00:00)","0","108"
"1","[2016-10-08 08:00:00,2016-10-08 09:00:00)","1","295"
"3","[2016-10-08 09:00:00,2016-10-08 10:00:00)","0","405"
"3","[2016-10-08 09:00:00,2016-10-08 10:00:00)","1","360"
"2","[2016-10-08 09:00:00,2016-10-08 10:00:00)","0","268"
"1","[2016-10-08 09:00:00,2016-10-08 10:00:00)","0","104"
"1","[2016-10-08 09:00:00,2016-10-08 10:00:00)","1","316"
"1","[2016-10-08 10:00:00,2016-10-08 11:00:00)","0","112"
"1","[2016-10-08 10:00:00,2016-10-08 11:00:00)","1","264"
"3","[2016-10-08 10:00:00,2016-10-08 11:00:00)","0","280"
"3","[2016-10-08 10:00:00,2016-10-08 11:00:00)","1","237"
"2","[2016-10-08 10:00:00,2016-10-08 11:00:00)","0","187"
"3","[2016-10-08 11:00:00,2016-10-08 12:00:00)","0","256"
"3","[2016-10-08 11:00:00,2016-10-08 12:00:00)","1","231"
"2","[2016-10-08 11:00:00,2016-10-08 12:00:00)","0","130"
"1","[2016-10-08 11:00:00,2016-10-08 12:00:00)","0","77"
"1","[2016-10-08 11:00:00,2016-10-08 12:00:00)","1","234"
"2","[2016-10-08 12:00:00,2016-10-08 13:00:00)","0","169"
"1","[2016-10-08 12:00:00,2016-10-08 13:00:00)","0","119"
"1","[2016-10-08 12:00:00,2016-10-08 13:00:00)","1","243"
"3","[2016-10-08 12:00:00,2016-10-08 13:00:00)","0","257"
"3","[2016-10-08 12:00:00,2016-10-08 13:00:00)","1","234"
"3","[2016-10-08 13:00:00,2016-10-08 14:00:00)","0","299"
"3","[2016-10-08 13:00:00,2016-10-08 14:00:00)","1","320"
"2","[2016-10-08 13:00:00,2016-10-08 14:00:00)","0","226"
"1","[2016-10-08 13:00:00,2016-10-08 14:00:00)","0","124"
"1","[2016-10-08 13:00:00,2016-10-08 14:00:00)","1","266"
"2","[2016-10-08 14:00:00,2016-10-08 15:00:00)","0","182"
"3","[2016-10-08 14:00:00,2016-10-08 15:00:00)","0","298"
"3","[2016-10-08 14:00:00,2016-10-08 15:00:00)","1","306"
"1","[2016-10-08 14:00:00,2016-10-08 15:00:00)","0","115"
"1","[2016-10-08 14:00:00,2016-10-08 15:00:00)","1","274"
"3","[2016-10-08 15:00:00,2016-10-08 16:00:00)","0","301"
"3","[2016-10-08 15:00:00,2016-10-08 16:00:00)","1","280"
"1","[2016-10-08 15:00:00,2016-10-08 16:00:00)","0","126"
"1","[2016-10-08 15:00:00,2016-10-08 16:00:00)","1","284"
"2","[2016-10-08 15:00:00,2016-10-08 16:00:00)","0","204"
"2","[2016-10-08 16:00:00,2016-10-08 17:00:00)","0","182"
"3","[2016-10-08 16:00:00,2016-10-08 17:00:00)","0","328"
"3","[2016-10-08 16:00:00,2016-10-08 17:00:00)","1","281"
"1","[2016-10-08 16:00:00,2016-10-08 17:00:00)","0","129"
"1","[2016-10-08 16:00:00,2016-10-08 17:00:00)","1","258"
"3","[2016-10-08 17:00:00,2016-10-08 18:00:00)","0","304"
"3","[2016-10-08 17:00:00,2016-10-08 18:00:00)","1","264"
"1","[2016-10-08 17:00:00,2016-10-08 18:00:00)","0","86"
"1","[2016-10-08 17:00:00,2016-10-08 18:00:00)","1","305"
"2","[2016-10-08 17:00:00,2016-10-08 18:00:00)","0","183"
"3","[2016-10-08 18:00:00,2016-10-08 19:00:00)","0","190"
"3","[2016-10-08 18:00:00,2016-10-08 19:00:00)","1","213"
"2","[2016-10-08 18:00:00,2016-10-08 19:00:00)","0","137"
"1","[2016-10-08 18:00:00,2016-10-08 19:00:00)","0","68"
"1","[2016-10-08 18:00:00,2016-10-08 19:00:00)","1","215"
"3","[2016-10-08 19:00:00,2016-10-08 20:00:00)","0","156"
"3","[2016-10-08 19:00:00,2016-10-08 20:00:00)","1","145"
"2","[2016-10-08 19:00:00,2016-10-08 20:00:00)","0","104"
"1","[2016-10-08 19:00:00,2016-10-08 20:00:00)","0","62"
"1","[2016-10-08 19:00:00,2016-10-08 20:00:00)","1","141"
"2","[2016-10-08 20:00:00,2016-10-08 21:00:00)","0","93"
"3","[2016-10-08 20:00:00,2016-10-08 21:00:00)","0","112"
"3","[2016-10-08 20:00:00,2016-10-08 21:00:00)","1","113"
"1","[2016-10-08 20:00:00,2016-10-08 21:00:00)","0","44"
"1","[2016-10-08 20:00:00,2016-10-08 21:00:00)","1","95"
"2","[2016-10-08 21:00:00,2016-10-08 22:00:00)","0","70"
"1","[2016-10-08 21:00:00,2016-10-08 22:00:00)","0","37"
"1","[2016-10-08 21:00:00,2016-10-08 22:00:00)","1","79"
"3","[2016-10-08 21:00:00,2016-10-08 22:00:00)","0","83"
"3","[2016-10-08 21:00:00,2016-10-08 22:00:00)","1","77"
"1","[2016-10-08 22:00:00,2016-10-08 23:00:00)","0","31"
"1","[2016-10-08 22:00:00,2016-10-08 23:00:00)","1","45"
"2","[2016-10-08 22:00:00,2016-10-08 23:00:00)","0","37"
"3","[2016-10-08 22:00:00,2016-10-08 23:00:00)","0","48"
"3","[2016-10-08 22:00:00,2016-10-08 23:00:00)","1","47"
"3","[2016-10-08 23:00:00,2016-10-09 00:00:00)","0","23"
"3","[2016-10-08 23:00:00,2016-10-09 00:00:00)","1","23"
"2","[2016-10-08 23:00:00,2016-10-09 00:00:00)","0","18"
"1","[2016-10-08 23:00:00,2016-10-09 00:00:00)","0","9"
"1","[2016-10-08 23:00:00,2016-10-09 00:00:00)","1","11"
"3","[2016-10-09 00:00:00,2016-10-09 01:00:00)","0","39"
"3","[2016-10-09 00:00:00,2016-10-09 01:00:00)","1","286"
"1","[2016-10-09 00:00:00,2016-10-09 01:00:00)","0","22"
"1","[2016-10-09 00:00:00,2016-10-09 01:00:00)","1","207"
"2","[2016-10-09 00:00:00,2016-10-09 01:00:00)","0","4"
"3","[2016-10-09 01:00:00,2016-10-09 02:00:00)","0","47"
"3","[2016-10-09 01:00:00,2016-10-09 02:00:00)","1","19"
"1","[2016-10-09 01:00:00,2016-10-09 02:00:00)","0","18"
"1","[2016-10-09 01:00:00,2016-10-09 02:00:00)","1","15"
"2","[2016-10-09 01:00:00,2016-10-09 02:00:00)","0","4"
"1","[2016-10-09 02:00:00,2016-10-09 03:00:00)","0","17"
"1","[2016-10-09 02:00:00,2016-10-09 03:00:00)","1","17"
"3","[2016-10-09 02:00:00,2016-10-09 03:00:00)","0","35"
"3","[2016-10-09 02:00:00,2016-10-09 03:00:00)","1","9"
"2","[2016-10-09 02:00:00,2016-10-09 03:00:00)","0","1"
"3","[2016-10-09 03:00:00,2016-10-09 04:00:00)","0","37"
"3","[2016-10-09 03:00:00,2016-10-09 04:00:00)","1","13"
"1","[2016-10-09 03:00:00,2016-10-09 04:00:00)","0","15"
"1","[2016-10-09 03:00:00,2016-10-09 04:00:00)","1","33"
"1","[2016-10-09 04:00:00,2016-10-09 05:00:00)","0","31"
"1","[2016-10-09 04:00:00,2016-10-09 05:00:00)","1","61"
"3","[2016-10-09 04:00:00,2016-10-09 05:00:00)","0","45"
"3","[2016-10-09 04:00:00,2016-10-09 05:00:00)","1","17"
"2","[2016-10-09 04:00:00,2016-10-09 05:00:00)","0","2"
"3","[2016-10-09 05:00:00,2016-10-09 06:00:00)","0","49"
"3","[2016-10-09 05:00:00,2016-10-09 06:00:00)","1","37"
"2","[2016-10-09 05:00:00,2016-10-09 06:00:00)","0","38"
"1","[2016-10-09 05:00:00,2016-10-09 06:00:00)","0","21"
"1","[2016-10-09 05:00:00,2016-10-09 06:00:00)","1","88"
"2","[2016-10-09 06:00:00,2016-10-09 07:00:00)","0","105"
"3","[2016-10-09 06:00:00,2016-10-09 07:00:00)","0","142"
"3","[2016-10-09 06:00:00,2016-10-09 07:00:00)","1","95"
"1","[2016-10-09 06:00:00,2016-10-09 07:00:00)","0","34"
"1","[2016-10-09 06:00:00,2016-10-09 07:00:00)","1","127"
"1","[2016-10-09 07:00:00,2016-10-09 08:00:00)","0","84"
"1","[2016-10-09 07:00:00,2016-10-09 08:00:00)","1","240"
"2","[2016-10-09 07:00:00,2016-10-09 08:00:00)","0","260"
"3","[2016-10-09 07:00:00,2016-10-09 08:00:00)","0","326"
"3","[2016-10-09 07:00:00,2016-10-09 08:00:00)","1","190"
"1","[2016-10-09 08:00:00,2016-10-09 09:00:00)","0","120"
"1","[2016-10-09 08:00:00,2016-10-09 09:00:00)","1","341"
"3","[2016-10-09 08:00:00,2016-10-09 09:00:00)","0","437"
"3","[2016-10-09 08:00:00,2016-10-09 09:00:00)","1","326"
"2","[2016-10-09 08:00:00,2016-10-09 09:00:00)","0","352"
"3","[2016-10-09 09:00:00,2016-10-09 10:00:00)","0","347"
"3","[2016-10-09 09:00:00,2016-10-09 10:00:00)","1","293"
"2","[2016-10-09 09:00:00,2016-10-09 10:00:00)","0","299"
"1","[2016-10-09 09:00:00,2016-10-09 10:00:00)","0","127"
"1","[2016-10-09 09:00:00,2016-10-09 10:00:00)","1","295"
"1","[2016-10-09 10:00:00,2016-10-09 11:00:00)","0","107"
"1","[2016-10-09 10:00:00,2016-10-09 11:00:00)","1","258"
"3","[2016-10-09 10:00:00,2016-10-09 11:00:00)","0","295"
"3","[2016-10-09 10:00:00,2016-10-09 11:00:00)","1","249"
"2","[2016-10-09 10:00:00,2016-10-09 11:00:00)","0","209"
"3","[2016-10-09 11:00:00,2016-10-09 12:00:00)","0","290"
"3","[2016-10-09 11:00:00,2016-10-09 12:00:00)","1","223"
"2","[2016-10-09 11:00:00,2016-10-09 12:00:00)","0","177"
"1","[2016-10-09 11:00:00,2016-10-09 12:00:00)","0","92"
"1","[2016-10-09 11:00:00,2016-10-09 12:00:00)","1","224"
"2","[2016-10-09 12:00:00,2016-10-09 13:00:00)","0","196"
"1","[2016-10-09 12:00:00,2016-10-09 13:00:00)","0","115"
"1","[2016-10-09 12:00:00,2016-10-09 13:00:00)","1","269"
"3","[2016-10-09 12:00:00,2016-10-09 13:00:00)","0","275"
"3","[2016-10-09 12:00:00,2016-10-09 13:00:00)","1","252"
"2","[2016-10-09 13:00:00,2016-10-09 14:00:00)","0","175"
"3","[2016-10-09 13:00:00,2016-10-09 14:00:00)","0","297"
"3","[2016-10-09 13:00:00,2016-10-09 14:00:00)","1","316"
"1","[2016-10-09 13:00:00,2016-10-09 14:00:00)","0","117"
"1","[2016-10-09 13:00:00,2016-10-09 14:00:00)","1","330"
"3","[2016-10-09 14:00:00,2016-10-09 15:00:00)","0","309"
"3","[2016-10-09 14:00:00,2016-10-09 15:00:00)","1","320"
"1","[2016-10-09 14:00:00,2016-10-09 15:00:00)","0","138"
"1","[2016-10-09 14:00:00,2016-10-09 15:00:00)","1","293"
"2","[2016-10-09 14:00:00,2016-10-09 15:00:00)","0","183"
"3","[2016-10-09 15:00:00,2016-10-09 16:00:00)","0","336"
"3","[2016-10-09 15:00:00,2016-10-09 16:00:00)","1","281"
"2","[2016-10-09 15:00:00,2016-10-09 16:00:00)","0","204"
"1","[2016-10-09 15:00:00,2016-10-09 16:00:00)","0","137"
"1","[2016-10-09 15:00:00,2016-10-09 16:00:00)","1","281"
"3","[2016-10-09 16:00:00,2016-10-09 17:00:00)","0","360"
"3","[2016-10-09 16:00:00,2016-10-09 17:00:00)","1","310"
"2","[2016-10-09 16:00:00,2016-10-09 17:00:00)","0","195"
"1","[2016-10-09 16:00:00,2016-10-09 17:00:00)","0","115"
"1","[2016-10-09 16:00:00,2016-10-09 17:00:00)","1","293"
"3","[2016-10-09 17:00:00,2016-10-09 18:00:00)","0","310"
"3","[2016-10-09 17:00:00,2016-10-09 18:00:00)","1","260"
"2","[2016-10-09 17:00:00,2016-10-09 18:00:00)","0","225"
"1","[2016-10-09 17:00:00,2016-10-09 18:00:00)","0","93"
"1","[2016-10-09 17:00:00,2016-10-09 18:00:00)","1","342"
"3","[2016-10-09 18:00:00,2016-10-09 19:00:00)","0","214"
"3","[2016-10-09 18:00:00,2016-10-09 19:00:00)","1","223"
"2","[2016-10-09 18:00:00,2016-10-09 19:00:00)","0","172"
"1","[2016-10-09 18:00:00,2016-10-09 19:00:00)","0","72"
"1","[2016-10-09 18:00:00,2016-10-09 19:00:00)","1","192"
"3","[2016-10-09 19:00:00,2016-10-09 20:00:00)","0","144"
"3","[2016-10-09 19:00:00,2016-10-09 20:00:00)","1","149"
"1","[2016-10-09 19:00:00,2016-10-09 20:00:00)","0","74"
"1","[2016-10-09 19:00:00,2016-10-09 20:00:00)","1","136"
"2","[2016-10-09 19:00:00,2016-10-09 20:00:00)","0","118"
"2","[2016-10-09 20:00:00,2016-10-09 21:00:00)","0","93"
"1","[2016-10-09 20:00:00,2016-10-09 21:00:00)","0","60"
"1","[2016-10-09 20:00:00,2016-10-09 21:00:00)","1","114"
"3","[2016-10-09 20:00:00,2016-10-09 21:00:00)","0","120"
"3","[2016-10-09 20:00:00,2016-10-09 21:00:00)","1","135"
"2","[2016-10-09 21:00:00,2016-10-09 22:00:00)","0","82"
"3","[2016-10-09 21:00:00,2016-10-09 22:00:00)","0","98"
"3","[2016-10-09 21:00:00,2016-10-09 22:00:00)","1","99"
"1","[2016-10-09 21:00:00,2016-10-09 22:00:00)","0","55"
"1","[2016-10-09 21:00:00,2016-10-09 22:00:00)","1","82"
"2","[2016-10-09 22:00:00,2016-10-09 23:00:00)","0","48"
"3","[2016-10-09 22:00:00,2016-10-09 23:00:00)","0","56"
"3","[2016-10-09 22:00:00,2016-10-09 23:00:00)","1","45"
"1","[2016-10-09 22:00:00,2016-10-09 23:00:00)","0","20"
"1","[2016-10-09 22:00:00,2016-10-09 23:00:00)","1","67"
"1","[2016-10-09 23:00:00,2016-10-10 00:00:00)","0","9"
"1","[2016-10-09 23:00:00,2016-10-10 00:00:00)","1","32"
